price,bedrooms_number,batchrooms_number,square_footage_home,square_footage_lot,floors_number,has_waterfront,has_been_viewed,condition_quality,housing_unity_grade,square_footage_except_basement,square_footage_only_basement,build_year,renovation_year,coordinate_latitude,coordinate_longitude,square_footage_home_old,square_footage_lot_old
674.95,3,3.0,2330,1944,2.5,0,0,3,8,1950,380,2014,0,200.5446,4.983999999999996,2290,1407
480.0,5,2.5,2300,28480,2.0,0,0,3,6,2300,0,1994,0,200.6403,5.036000000000001,1880,26720
205.0,1,0.75,680,9600,1.0,0,0,3,5,680,0,1947,0,200.6964,4.694000000000003,1580,6624
605.0,3,1.75,1620,1325,2.5,0,0,3,9,1430,190,2005,0,200.6498,4.679000000000002,1750,1572
378.0,3,2.5,2990,6771,1.0,0,0,3,7,1550,1440,2003,0,200.5237,4.647000000000006,1800,6771
415.0,3,2.0,1700,4250,1.0,0,0,3,6,890,810,1944,0,200.6542,4.614999999999995,1440,4250
840.0,2,3.25,3570,392475,1.0,0,0,3,9,2370,1200,1998,0,200.5448,5.069999999999993,3190,217800
1105.0,4,3.75,2890,4164,2.0,0,0,3,9,2240,650,2013,0,200.676,4.802999999999997,2354,3207
380.0,3,2.5,2320,5760,1.0,0,0,3,7,1480,840,1987,0,200.504,4.7520000000000095,1660,5762
272.8,3,1.75,1410,1899,2.0,0,0,3,8,1410,0,2014,0,200.5171,4.6529999999999925,1410,1811
1105.0,3,2.5,2200,20000,1.0,0,1,3,7,1400,800,1952,0,200.5809,4.8089999999999975,3050,11775
830.0,3,3.5,2670,3000,2.0,0,0,3,9,1870,800,2014,0,200.6813,4.627999999999986,1750,5000
630.25,4,2.5,2755,4831,2.0,0,0,3,7,2755,0,2003,0,200.685,4.9609999999999985,2510,4831
330.0,3,1.0,850,6906,1.0,0,0,3,6,850,0,1948,0,200.7441,4.686000000000006,1150,6907
268.85,4,2.25,2300,7524,2.0,0,0,4,8,2300,0,1978,0,200.313,4.612000000000009,2270,8025
570.0,3,2.5,2030,217805,1.0,0,0,3,9,2030,0,1999,0,200.3942,4.484999999999999,1870,109468
500.0,2,1.5,1920,6250,1.0,0,0,3,7,1060,860,1937,0,200.6497,4.6070000000000135,2070,6250
1080.0,3,3.0,4020,435600,1.5,0,2,3,10,4020,0,1999,0,200.4418,5.268999999999991,2590,283140
457.25,4,2.25,2550,10000,1.0,0,0,4,7,1560,990,1979,0,200.77,4.7410000000000005,2440,10000
455.0,4,2.75,1540,4840,1.0,0,2,4,7,850,690,1929,0,200.5491,4.625,1180,4840
605.0,3,2.25,2240,9314,2.0,0,0,3,9,2240,0,1984,0,200.6216,4.967999999999988,2240,9314
995.0,3,2.5,2160,6000,1.5,0,0,4,8,1880,280,1939,0,200.6582,4.719999999999999,2300,6000
644.0,4,2.0,1840,5419,1.0,0,0,4,7,920,920,1942,0,200.6483,4.5960000000000045,1800,5419
260.0,3,2.25,1830,7770,1.0,0,0,4,7,1400,430,1977,0,200.3925,4.838999999999999,1960,7272
354.0,3,3.25,1340,1151,3.0,0,0,3,7,1340,0,2008,0,200.6904,4.653999999999996,1290,1200
345.0,4,1.75,1800,5210,1.0,0,0,5,7,1080,720,1979,0,200.5298,4.719999999999999,1870,5365
394.95,4,2.5,3140,8060,2.0,0,0,3,9,3140,0,1991,0,200.3091,4.657000000000012,3000,8060
1455.0,4,2.75,2750,17789,1.5,0,0,3,8,1980,770,1914,1992,200.6141,4.787999999999997,3060,11275
475.0,3,1.75,2290,14800,1.0,0,0,3,8,1620,670,1965,0,200.7735,4.727000000000004,2320,12474
590.0,3,2.5,2050,11690,2.0,0,0,4,9,2050,0,1989,0,200.5279,4.838999999999999,2410,10172
365.0,3,2.0,1970,79714,1.0,0,0,3,7,1070,900,1979,0,200.4674,4.8929999999999865,1890,36626
1113.0,4,2.5,3320,9380,2.0,0,3,3,10,3320,0,1988,0,200.5655,4.88600000000001,2870,11779
535.0,3,2.5,2160,9063,2.0,0,0,3,8,2160,0,1992,0,200.7296,4.667000000000002,2160,9063
530.0,2,2.75,1310,1268,3.5,0,0,3,8,1310,0,2007,0,200.6534,4.644999999999996,1350,1288
615.0,4,1.75,1830,29110,2.0,0,0,3,8,1230,600,1990,0,200.5449,4.784999999999997,3630,16488
1685.0,4,4.25,5584,68257,2.0,0,0,3,11,5584,0,1998,0,200.6113,5.0479999999999885,5030,101901
486.0,4,2.5,2286,8269,2.0,0,0,3,8,2286,0,2002,0,200.5174,4.805999999999997,2110,4711
1775.0,3,2.5,2580,14603,1.0,0,2,4,9,2580,0,1951,0,200.6199,4.787999999999997,2410,14347
655.0,4,2.0,1610,8976,1.0,0,0,4,8,1610,0,1966,0,200.6011,4.807999999999994,1930,8976
750.0,5,4.0,4720,493534,2.0,0,0,5,9,3960,760,1975,0,200.4536,4.9910000000000005,2160,219542
440.0,2,1.5,901,1245,3.0,0,0,3,7,901,0,2001,0,200.6774,4.674999999999997,1138,1137
575.0,3,2.0,1400,1657,2.0,0,0,3,8,1060,340,2004,0,200.6196,4.702000000000012,1540,2275
280.0,2,1.0,770,4840,1.0,0,0,4,7,770,0,1927,0,200.551,4.623999999999995,930,4840
715.0,2,1.0,1790,4000,1.0,0,0,4,7,1040,750,1923,0,200.6405,4.698999999999998,1310,4000
1245.42,5,3.25,5790,13726,2.0,0,3,3,10,4430,1360,2014,0,200.5388,4.88600000000001,5790,13726
375.0,2,1.0,900,4600,1.0,0,0,3,6,900,0,1951,0,200.6918,4.638999999999996,1060,4600
335.0,3,1.0,1250,9126,1.0,0,0,3,7,1250,0,1969,0,200.7554,4.923999999999992,1440,10620
515.0,3,2.5,1420,1237,3.0,0,0,3,8,1420,0,2014,0,200.674,4.613,1510,2501
379.95,3,2.5,2540,11562,1.0,0,1,3,8,1290,1250,1964,0,200.7614,4.771000000000001,2230,10310
390.0,4,3.0,2090,5102,1.0,0,0,3,7,1350,740,1994,0,200.5427,4.643999999999991,2090,5102
406.0,3,3.25,1770,1977,3.0,0,0,3,8,1770,0,2001,0,200.7186,4.686000000000006,1860,2210
638.1,4,2.5,2470,33305,2.0,0,0,3,9,2470,0,1993,0,200.6303,5.010000000000005,2440,33305
730.0,3,2.0,2110,5800,1.5,0,0,4,7,1990,120,1927,0,200.6645,4.657999999999987,1620,4300
470.75,3,1.5,1260,10350,1.0,0,0,3,7,1260,0,1959,0,200.6357,4.8770000000000095,1800,10350
905.0,6,3.0,3020,13783,2.0,0,0,3,8,3020,0,1952,2002,200.5722,4.774000000000001,1720,13500
630.0,4,2.5,2740,9599,1.0,0,2,3,8,1820,920,1961,0,200.7728,4.614999999999995,2660,8280
470.0,3,2.5,2150,4084,2.0,0,0,3,8,2150,0,2007,0,200.5488,4.627999999999986,1750,2385
570.0,3,2.0,2290,9450,1.0,0,0,3,9,1670,620,1979,0,200.5692,4.900000000000006,2750,11700
330.0,4,2.5,2963,5797,2.0,0,0,3,9,2963,0,2006,0,200.3831,4.814999999999999,2665,6119
785.0,4,3.5,3910,59863,2.0,0,0,4,10,2490,1420,1987,0,200.4846,4.932999999999994,2830,37674
530.0,5,3.0,2450,4591,2.0,0,0,3,7,2450,0,1994,0,200.6828,4.612000000000009,1060,5500
732.0,3,2.25,2180,4200,1.5,0,0,5,8,1520,660,1939,0,200.6412,4.697999999999993,1850,4200
455.0,3,2.5,1480,1961,2.0,0,0,3,8,1480,0,2005,0,200.5478,5.0,1400,1138
565.0,4,2.75,2930,22000,1.0,0,3,4,9,1580,1350,1978,0,200.3227,4.6160000000000005,2930,9758
575.0,3,2.25,2180,9246,2.0,0,0,3,9,2180,0,1984,0,200.6215,4.968999999999994,2300,9298
260.0,3,1.0,1250,10094,1.0,0,0,4,6,1250,0,1927,0,200.4987,5.218999999999994,1300,10094
395.0,3,2.0,1010,14183,1.0,0,0,3,8,1010,0,1982,0,200.6232,4.957000000000008,1750,11700
209.0,3,1.5,1460,7140,1.0,0,0,4,7,980,480,1980,0,200.3954,4.8089999999999975,1400,8572
260.0,2,1.0,1220,2500,1.0,0,0,3,6,770,450,1910,0,200.5727,4.627999999999986,1540,3000
818.0,4,2.5,3430,7508,2.0,0,0,3,10,3430,0,1998,0,200.6866,4.8900000000000015,3110,8741
355.0,3,2.25,1860,8378,2.0,0,0,3,7,1860,0,1995,0,200.3875,4.967999999999988,1870,8378
411.5,2,1.75,1510,5319,2.0,0,0,4,8,1510,0,1978,0,200.6647,4.8700000000000045,1740,6160
250.0,3,1.0,1010,9678,1.0,0,0,5,7,1010,0,1955,0,200.4396,4.715000000000003,1010,9375
268.5,3,1.75,1540,6273,1.0,0,0,4,6,770,770,1951,0,200.5305,4.722999999999999,1140,5512
224.9,3,1.0,910,6000,1.0,0,0,2,6,910,0,1956,0,200.5065,4.662000000000006,1090,6957
565.0,3,2.0,1840,14985,1.0,0,0,3,7,1840,0,1968,0,200.6916,4.842000000000013,2300,16067
1390.0,3,3.0,2490,3600,2.0,0,3,4,8,1790,700,1911,0,200.6313,4.631,2490,3600
855.0,3,3.5,2620,11148,2.0,0,4,4,9,2060,560,1977,0,200.5845,4.885000000000005,2590,10796
455.0,4,2.5,2520,8515,2.0,0,0,3,7,2520,0,1999,0,200.7233,5.040999999999997,2130,6930
458.0,3,1.75,1600,7232,1.0,0,0,3,8,1600,0,1966,0,200.6293,4.878999999999991,1970,8120
354.5,4,2.5,2030,4596,2.0,0,0,3,8,2030,0,2014,0,200.3515,4.724999999999994,2040,4705
370.25,3,2.25,1490,4522,2.0,0,0,3,7,1490,0,2009,0,200.7611,4.767000000000009,1580,4667
218.0,2,1.0,750,6089,1.0,0,2,3,6,750,0,1937,0,200.475,4.801000000000002,1430,6451
535.0,5,2.25,2720,8800,1.0,0,0,4,7,1500,1220,1958,0,200.5976,4.882000000000005,2110,8800
223.0,3,1.0,1020,7874,1.0,0,0,3,7,1020,0,1956,0,200.5175,4.653999999999996,1290,7320
497.0,3,2.25,2100,7335,2.0,0,0,3,8,2100,0,1983,0,200.647,4.938999999999994,2050,8930
295.0,2,1.75,1560,7575,1.0,0,0,3,8,1560,0,2002,0,200.3776,4.772000000000006,2050,9000
743.0,3,1.75,1520,5500,1.5,0,0,5,7,1520,0,1936,0,200.5839,4.617000000000004,2310,5500
1005.0,5,2.5,4670,15857,2.0,0,0,3,11,4670,0,1998,0,200.63,4.98899999999999,3810,14824
1855.0,5,2.25,2800,8442,2.0,1,4,3,9,2800,0,1963,2001,200.5784,4.923999999999992,3220,9156
255.0,2,1.0,990,10556,2.0,0,0,3,7,990,0,1981,0,200.5118,4.812000000000012,1350,7295
258.5,3,1.0,1640,12384,1.0,0,0,4,7,1090,550,1954,0,200.3256,4.702000000000012,1550,11200
275.0,1,1.0,720,5196,1.0,0,0,3,7,720,0,1911,0,200.6928,4.662999999999997,1580,5762
1740.0,3,2.5,4310,32093,1.5,0,4,5,10,2510,1800,1982,0,200.7624,4.6200000000000045,3810,26400
360.0,3,1.75,1960,7705,1.0,0,0,4,7,980,980,1950,0,200.53,4.6529999999999925,1380,4349
795.0,3,2.5,2600,4750,1.0,0,0,4,9,1700,900,1951,0,200.6833,4.599999999999994,2380,4750
290.0,3,1.5,1380,12196,1.0,0,0,4,7,1380,0,1967,0,200.3204,4.677999999999997,1600,10720
225.0,5,2.5,1760,10200,1.5,0,0,3,6,1760,0,1925,0,200.5271,4.649000000000001,1370,7620
457.0,3,2.5,1530,5032,2.0,0,0,3,7,1530,0,1998,0,200.6985,4.6510000000000105,1450,2136
264.95,3,1.5,1240,9500,1.0,0,0,4,7,1240,0,1955,0,200.4756,4.650000000000006,1845,10125
445.0,3,1.5,2120,6290,1.0,0,0,4,8,1220,900,1949,0,200.5658,4.682000000000002,1620,5400
620.0,4,2.25,2330,7020,1.0,0,0,4,8,1450,880,1973,0,200.562,4.861000000000004,2330,8500
730.0,3,3.5,3690,8837,2.0,0,0,3,10,3690,0,2001,0,200.5402,5.123999999999995,3690,9585
391.38,3,2.5,1720,3600,2.0,0,0,3,7,1720,0,2010,0,200.6856,4.987000000000009,1720,3600
408.0,2,1.0,1100,3598,1.0,0,0,4,7,1100,0,1926,0,200.5738,4.687000000000012,1240,3598
440.0,3,1.0,1120,9656,1.0,0,0,5,7,1120,0,1955,0,200.567,4.861000000000004,1720,9908
575.0,2,1.75,1540,4025,1.0,0,0,4,7,1190,350,1908,0,200.5876,4.608999999999996,1950,4420
242.0,3,1.75,1270,8470,1.0,0,0,4,7,1270,0,1960,0,200.4207,4.709999999999994,1600,8470
460.0,5,2.0,1870,13970,1.0,0,0,4,7,1120,750,1969,0,200.5243,4.957999999999998,1860,13970
235.0,3,1.0,940,10875,1.0,0,0,3,7,940,0,1957,0,200.5121,4.832000000000008,1250,11200
370.0,4,2.5,1800,5070,1.0,0,0,5,7,1080,720,1979,0,200.5303,4.719999999999999,1870,5365
536.0,2,3.0,1270,1175,2.0,0,0,3,8,1110,160,2000,0,200.6634,4.659999999999997,1290,1800
315.0,3,2.0,2010,12950,1.0,0,0,3,8,2010,0,1953,0,200.7222,4.771000000000001,1490,10181
1355.0,5,3.5,4800,14984,2.0,0,2,3,11,3480,1320,1998,0,200.5543,4.852000000000004,4050,19009
275.0,2,1.0,2060,8398,1.0,0,0,3,7,1260,800,1962,0,200.509,4.676000000000002,1690,13495
739.0,4,2.5,2180,7204,2.0,0,0,3,8,2180,0,2014,0,200.7221,4.647999999999996,1500,7650
217.0,3,1.75,1060,7875,1.0,0,0,4,7,1060,0,1986,0,200.2761,4.847999999999999,1420,7680
1135.0,4,3.5,4300,8406,2.0,0,1,3,11,3580,720,1987,0,200.5396,4.786000000000001,2770,10006
1355.0,4,3.5,3600,5217,2.0,0,0,3,9,2720,880,1947,2014,200.6189,4.713999999999999,2270,5217
280.0,4,2.25,2400,17842,2.0,0,0,4,7,2400,0,1973,0,200.2866,4.782999999999987,1610,12100
604.0,5,2.5,3470,12003,2.0,0,0,3,8,3470,0,1978,0,200.624,4.952000000000012,2220,12283
191.95,2,2.0,1390,1302,2.0,0,0,3,7,1390,0,1986,0,200.3089,4.670000000000002,1390,1302
264.0,3,1.75,1270,4815,1.5,0,0,3,6,980,290,1922,0,200.5495,4.689999999999999,1270,6431
564.0,4,1.75,2250,8458,1.0,0,0,3,8,1450,800,1954,0,200.5235,4.617000000000004,1950,7198
500.0,3,2.0,1460,9759,1.0,0,0,5,7,1460,0,1972,0,200.6644,4.856000000000009,1620,8421
880.0,3,2.0,2220,6641,1.0,0,2,4,7,1220,1000,1947,0,200.6426,4.612000000000009,1800,5900
544.0,3,1.5,1740,12000,2.0,0,0,3,9,1740,0,1974,0,200.6276,4.947000000000003,2580,12224
683.5,4,3.0,2620,214750,2.0,0,0,3,8,2620,0,1992,0,200.4239,4.932000000000002,2060,212137
584.0,4,2.25,2030,8764,2.0,0,0,4,8,2030,0,1983,0,200.7214,4.8900000000000015,1950,8750
281.0,3,1.5,1820,8750,1.0,0,0,4,7,1200,620,1958,0,200.4213,4.677999999999997,1500,8000
905.0,4,2.0,1980,7200,2.0,0,3,3,8,1700,280,1910,0,200.6318,4.631,2490,4200
304.0,3,2.25,1920,7840,2.0,0,0,4,8,1920,0,1982,0,200.3631,4.7239999999999895,2170,7210
2205.0,4,3.75,3790,7200,2.0,0,0,3,10,2530,1260,1931,0,200.6264,4.7109999999999985,3250,7200
384.4,4,1.75,2120,7680,1.0,0,0,4,7,1060,1060,1950,0,200.7172,4.638999999999996,1530,7680
359.0,6,3.5,3020,4500,2.0,0,0,3,7,3020,0,1941,1992,200.498,4.775000000000006,900,6000
630.0,3,2.5,2600,10092,1.0,0,0,3,9,2600,0,1984,0,200.6223,4.967999999999988,2440,9298
431.0,3,1.0,1130,9147,1.0,0,0,5,7,1130,0,1952,0,200.7006,4.802999999999997,1930,9906
985.0,5,2.5,2750,6000,1.5,0,0,3,8,1750,1000,1904,1994,200.6729,4.665999999999997,1520,4158
255.0,4,2.0,1850,7560,1.0,0,0,4,7,1540,310,1978,0,200.3666,4.722999999999999,1620,7658
531.0,3,1.0,1320,5250,1.5,0,0,5,7,1320,0,1913,0,200.5566,4.622000000000014,1490,5250
165.0,3,1.0,1350,8700,1.5,0,0,3,6,1350,0,1942,0,200.4497,4.7109999999999985,1300,8700
290.0,3,1.75,1630,4000,1.0,0,0,3,7,1100,530,1968,0,200.5351,4.647000000000006,1300,4000
605.0,3,2.25,1900,46609,1.5,0,0,4,7,1440,460,1969,0,200.7529,4.884,2460,43560
543.888,5,2.75,2080,13189,2.0,0,0,3,8,2080,0,1987,0,200.6288,4.968999999999994,2030,11847
375.0,3,2.25,2110,13300,2.0,0,0,4,8,2110,0,1985,0,200.3725,4.939999999999999,2470,14000
270.0,3,2.0,1850,16535,1.0,0,0,3,7,1850,0,1992,0,200.6565,5.087999999999994,1528,13295
304.95,4,1.75,1560,31299,1.0,0,0,4,7,1560,0,1965,0,200.3384,4.8359999999999985,2460,44907
358.9,3,2.5,2517,3900,2.0,0,0,3,8,2517,0,2014,0,200.3211,4.817999999999998,2390,7108
380.0,3,1.75,1160,22470,1.0,0,0,4,7,1160,0,1976,0,200.7595,4.769999999999996,1940,15999
295.3,2,1.0,860,3874,1.0,0,0,4,6,860,0,1931,0,200.4836,4.7960000000000065,1400,5106
340.0,4,2.5,2210,7214,2.0,0,0,3,8,2210,0,2003,0,200.3554,4.702000000000012,2270,7246
454.0,3,2.25,1960,44634,1.0,0,0,3,7,1130,830,1984,0,200.7769,4.747000000000014,1970,44634
550.0,4,2.5,2040,7412,2.0,0,0,3,8,2040,0,1988,0,200.6347,4.9739999999999895,2050,7830
394.0,3,1.0,1380,6591,1.0,0,0,4,7,1380,0,1947,0,200.7164,4.649000000000001,1610,6594
805.0,3,1.75,1890,10292,1.0,0,0,4,8,1890,0,1969,0,200.535,4.7660000000000045,2630,10625
744.0,3,2.75,2950,6667,2.0,0,0,3,9,2950,0,2003,0,200.5577,4.9739999999999895,3340,6667
304.0,3,1.75,1180,13927,1.0,0,0,5,7,1180,0,1962,0,200.4818,4.906000000000006,1400,13173
299.0,4,2.25,2190,3746,2.0,0,0,3,8,2190,0,2005,0,200.3896,4.966000000000008,2200,3591
395.0,3,2.25,1490,4539,2.0,0,0,3,7,1490,0,2009,0,200.7607,4.767000000000009,1750,4667
204.99,3,1.0,840,5200,1.0,0,0,3,6,840,0,1969,2014,200.3685,4.9229999999999885,870,5200
655.0,4,2.5,3040,6587,2.0,0,0,3,7,3040,0,2003,0,200.683,4.9609999999999985,2740,6587
655.0,2,1.5,1900,4450,1.0,0,0,5,7,1500,400,1916,0,200.5834,4.707000000000008,2130,5000
396.5,3,2.0,1450,9132,1.0,0,0,3,7,1450,0,1987,0,200.7288,4.774000000000001,1580,9104
225.0,4,1.75,2020,7840,1.0,0,0,3,7,1010,1010,1968,0,200.3309,4.701000000000008,1750,8140
724.0,5,2.0,3110,6131,1.0,0,0,5,7,1560,1550,1940,0,200.5615,4.7210000000000045,1720,6600
459.0,4,2.5,3040,12522,2.0,0,0,3,7,3040,0,2000,0,200.7247,5.040999999999997,2490,9742
478.0,2,1.0,900,5100,1.0,0,0,4,7,900,0,1909,0,200.6804,4.622000000000014,1400,5100
679.0,4,2.5,2810,11560,1.0,0,0,5,7,1740,1070,1962,0,200.5846,4.8799999999999955,1970,11560
505.0,3,1.0,940,10360,1.0,0,0,4,7,940,0,1964,0,200.688,4.810000000000001,2019,10360
515.0,6,4.5,3300,7480,2.0,0,0,3,8,3300,0,1980,0,200.6796,4.896000000000001,2470,7561
676.0,4,3.0,3130,5700,1.5,0,0,3,7,1750,1380,1953,0,200.6811,4.717000000000013,2080,5700
404.95,4,2.5,3200,7545,2.0,0,0,3,7,3200,0,2003,0,200.3666,4.969999999999999,2840,7137
481.0,3,2.25,1630,3070,2.0,0,0,3,7,1630,0,2004,0,200.6785,4.969999999999999,1690,3200
263.95,3,1.75,1440,8050,1.0,0,0,3,8,1440,0,1985,0,200.3187,4.609999999999999,1790,7488
250.0,4,1.75,2020,8800,1.0,0,0,4,8,2020,0,1969,0,200.3202,4.6160000000000005,2320,8000
295.0,2,1.0,840,3844,1.0,0,0,4,6,840,0,1919,0,200.7048,4.6529999999999925,1040,3844
205.0,3,1.0,1040,8925,1.0,0,0,4,6,1040,0,1961,0,200.3265,4.665000000000006,1040,8925
994.0,5,3.5,3280,4000,2.0,0,0,3,9,2440,840,2003,0,200.689,4.603999999999999,1980,4000
755.0,4,2.5,3290,7538,2.0,0,0,3,9,3290,0,2004,0,200.598,5.0279999999999925,3450,7538
472.0,3,2.5,1690,6642,2.0,0,0,3,7,1690,0,2004,0,200.6793,4.967000000000013,2120,5080
434.0,3,2.0,1700,52826,1.0,0,0,3,7,1700,0,1991,0,200.4164,4.907999999999987,2480,114728
465.0,3,1.0,1670,4005,1.5,0,0,4,7,1170,500,1939,0,200.6878,4.6200000000000045,1240,4005
408.0,2,1.5,1240,1101,2.0,0,0,3,8,1080,160,2009,0,200.5758,4.6910000000000025,1530,1209
244.99900000000002,3,2.75,1740,8436,1.0,0,0,3,7,1140,600,1967,0,200.3456,4.694999999999993,1550,8436
417.0,2,1.0,1040,5120,1.0,0,0,3,7,1040,0,1901,0,200.6048,4.687999999999988,1250,4000
369.5,3,1.0,1060,9506,1.0,0,0,3,7,1060,0,1959,0,200.7317,4.689999999999999,1520,8469
996.7,4,3.0,2290,2350,2.0,0,1,3,9,1610,680,1924,2011,200.574,4.584999999999994,1610,3820
315.0,3,2.5,1780,6771,1.0,0,0,3,7,1230,550,1990,0,200.5237,4.647000000000006,1780,6771
444.95,3,2.0,1230,1613,2.0,0,0,3,8,1010,220,2003,0,200.6661,4.6299999999999955,1610,1873
595.0,3,2.0,1650,6150,2.0,0,0,4,7,1650,0,1926,1993,200.5713,4.606000000000009,1280,6150
294.95,3,2.5,2070,6145,2.0,0,0,3,7,2070,0,2003,0,200.3357,4.827999999999988,2070,5297
384.5,3,2.25,2070,14196,2.0,0,0,3,7,2070,0,1989,0,200.4617,4.930000000000007,1550,13860
695.0,5,3.5,2720,7598,2.0,0,0,3,8,1860,860,1993,0,200.6931,4.717000000000013,2430,7728
642.0,4,2.75,2900,5803,2.0,0,0,3,9,2900,0,2007,0,200.7368,4.7679999999999865,2900,6212
520.0,4,1.5,1740,8160,1.5,0,0,4,7,1400,340,1946,0,200.7243,4.6370000000000005,1600,8160
517.5,4,2.25,2200,6900,2.0,0,0,4,8,2200,0,1975,0,200.7682,4.73899999999999,2400,6900
436.0,4,2.5,2300,6087,2.0,0,0,3,7,2300,0,2001,0,200.5125,4.807999999999994,1770,5907
666.2539999999999,4,4.0,2290,6250,1.5,0,0,5,7,1690,600,1940,0,200.5824,4.6160000000000005,1920,4335
279.95,3,1.0,1450,8820,1.0,0,0,3,6,1050,400,1958,0,200.4698,4.736000000000004,1510,8820
250.0,2,1.0,710,6322,1.0,0,0,3,6,710,0,1942,0,200.5165,4.623999999999995,740,6720
194.0,2,2.0,1700,3171,1.0,0,0,5,5,850,850,1927,0,200.3025,4.7760000000000105,1380,5906
377.5,5,3.0,2480,10090,1.0,0,0,3,7,1300,1180,2004,0,200.4964,4.737000000000009,2290,9900
428.0,4,2.5,2320,4254,2.0,0,0,3,8,2320,0,2004,0,200.48,4.863,2330,4602
233.5,3,1.0,1080,7486,1.5,0,0,3,6,990,90,1942,0,200.4838,4.665000000000006,1170,7800
518.0,4,2.5,2000,5684,2.0,0,0,3,8,2000,0,1996,0,200.7443,4.780000000000001,2210,7066
423.5,2,1.0,790,5800,1.0,0,0,3,6,790,0,1943,0,200.6973,4.6400000000000015,1460,5800
385.0,4,2.5,2150,37647,2.0,0,0,3,8,2150,0,1991,0,200.3117,4.917000000000002,2410,42193
415.0,3,2.5,2350,4456,2.0,0,0,3,7,2350,0,2004,0,200.5314,5.146000000000001,2350,4456
275.5,3,1.5,1952,8613,1.0,0,0,4,7,1652,300,1960,0,200.3715,4.709999999999994,1400,8712
686.5,5,2.75,3260,11700,1.0,0,0,3,8,1630,1630,1964,0,200.6169,4.896000000000001,2860,11700
465.0,3,3.5,1600,1431,2.0,0,0,3,8,1240,360,2006,0,200.6865,4.6370000000000005,1500,4120
785.0,6,4.25,4310,10000,2.0,0,0,3,8,2950,1360,2008,0,200.6214,4.937999999999988,2100,10000
855.0,4,3.25,3450,6500,2.0,0,0,3,8,2450,1000,1994,0,200.5437,4.612000000000009,1750,6500
845.0,4,3.5,3860,18334,2.0,0,0,3,10,3120,740,1996,0,200.7095,4.924999999999997,3550,18334
590.0,4,2.5,2430,6766,2.0,0,0,3,8,2430,0,1999,0,200.7294,4.642000000000009,1820,6772
390.0,3,2.5,1740,4145,2.0,0,0,3,7,1740,0,2010,0,200.6875,4.984999999999999,1740,4045
425.0,4,1.75,1940,11500,1.0,0,0,4,7,1090,850,1955,0,200.5774,4.852999999999994,1700,8360
730.0,4,2.75,2420,10962,1.0,0,0,3,8,1530,890,1977,0,200.6218,4.847999999999999,2620,13200
321.5,3,1.75,1600,14250,1.0,0,0,3,7,1070,530,1979,0,200.3272,4.644999999999996,2140,14960
430.0,3,3.25,1410,1350,3.0,0,0,3,8,1410,0,2005,0,200.698,4.659999999999997,1410,1253
217.0,2,1.0,770,7000,1.0,0,0,3,6,770,0,1921,0,200.5654,5.109999999999999,1100,8777
277.45,3,2.25,1780,7332,2.0,0,0,3,7,1780,0,1987,0,200.3593,4.948999999999998,1510,7625
684.0,4,2.5,3080,8451,1.0,0,0,3,7,1540,1540,1969,0,200.674,4.8460000000000045,1550,8125
415.5,4,2.5,3362,8601,2.0,0,0,3,8,3362,0,2004,0,200.2592,4.695999999999998,2770,8601
505.0,2,1.5,1760,12000,1.0,0,0,4,7,1760,0,1964,0,200.6288,4.8910000000000045,2200,12088
620.0,3,2.5,1980,3128,2.0,0,0,3,8,1890,90,2009,0,200.5456,4.983999999999996,2160,2240
615.0,6,2.5,3610,12033,2.0,0,0,3,8,3210,400,1970,0,200.7692,4.781000000000006,2210,8577
625.0,2,1.0,1430,3000,1.5,0,0,3,7,1300,130,1929,0,200.6415,4.697000000000003,1750,4000
926.5,4,2.5,3670,315374,2.0,0,0,4,9,3670,0,1994,0,200.7421,4.9739999999999895,2840,87991
1090.0,4,3.0,3410,6541,2.0,0,2,3,9,2680,730,2007,0,200.5416,4.6200000000000045,2300,6345
1392.8,3,3.0,2480,5500,2.0,0,3,3,10,1730,750,1950,2005,200.6466,4.5960000000000045,2950,5670
690.0,4,2.5,2510,3479,2.0,0,0,3,8,2510,0,2007,0,200.6981,4.9010000000000105,2540,4171
345.5,3,2.5,3070,5871,3.0,0,0,4,8,2510,560,1928,0,200.5007,4.777000000000001,2220,4000
422.5,2,1.0,1330,5510,1.0,0,0,3,6,850,480,1910,0,200.6901,4.637999999999991,1200,4150
400.0,3,2.5,2510,5320,2.0,0,0,3,8,2510,0,2005,0,200.5374,4.6429999999999865,1820,5736
355.0,3,2.5,1630,5996,2.0,0,0,3,7,1630,0,1986,0,200.4738,4.810000000000001,1660,4504
460.0,4,2.0,2120,9442,1.0,0,0,5,7,1060,1060,1968,0,200.7675,4.774000000000001,1290,9600
283.0,2,2.25,1610,1968,2.0,0,0,4,7,1610,0,1979,0,200.5184,4.804000000000002,1950,1968
465.0,2,1.5,1790,3760,1.5,0,0,4,8,1280,510,1928,0,200.6871,4.6270000000000095,1540,5080
1915.0,4,3.0,4460,6833,2.0,0,0,3,10,3140,1320,1955,2007,200.6342,4.7109999999999985,3130,7450
283.0,3,2.25,1590,9425,1.0,0,0,3,7,1170,420,1985,0,200.4291,4.840000000000003,1590,9394
399.9,3,1.0,1430,13370,1.0,0,0,3,7,1430,0,1962,0,200.7317,4.759,1670,10075
770.0,3,1.0,1220,7585,1.0,0,0,4,7,1220,0,1954,0,200.6094,4.805999999999997,1380,8918
